Requested report - WIN WAVES
ORGANIZATION ID = 21FLPDEMWBID = 1558F | 1558G | 1558H | 1558I | 1558IAACTIVITY START DATE TIME =  FROM:  01/01/2015 TO:  DEP ANALYTE GROUP = BiologicalDEP ANALYTE NAME - UNIT = Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L
Report Run on JUNE 13, 2025The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA).The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"DEP Latitude"|"DEP Longitude"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLPDEM"|"E5-B-20-01"|"27.869569988"|"-82.59917"|"1558F"|"E5B2011048S"|"Sample"|"01/28/2020 10:48:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6470216"|"Chlorophyll a- corrected"|"2.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-B-19-05"|"27.868560001"|"-82.59555"|"1558F"|"E5B1951052S"|"Sample"|"08/15/2019 10:52:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6030253"|"Chlorophyll a- uncorrected"|"13.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-B-19-05"|"27.868560001"|"-82.59555"|"1558F"|"E5B1951052S"|"Sample"|"08/15/2019 10:52:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6030278"|"Chlorophyll a- corrected"|"12.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-B-19-06"|"28.002580001"|"-82.6563"|"1558I"|"E1B1961115S"|"Sample"|"09/05/2019 11:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6030246"|"Chlorophyll a- corrected"|"12.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-B-19-06"|"28.002580001"|"-82.6563"|"1558I"|"E1B1961115S"|"Sample"|"09/05/2019 11:15:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6030284"|"Chlorophyll a- uncorrected"|"13.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-A-20-01"|"27.846889988"|"-82.58119"|"1558F"|"E5A2011128S"|"Sample"|"01/28/2020 11:28:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6470834"|"Chlorophyll a- uncorrected"|"3.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-A-20-01"|"27.846889988"|"-82.58119"|"1558F"|"E5A2011128S"|"Sample"|"01/28/2020 11:28:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6471008"|"Chlorophyll a- corrected"|"2.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-C-19-07"|"27.895240001"|"-82.64198"|"1558G"|"E4C1971055S"|"Sample"|"10/15/2019 10:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6202219"|"Chlorophyll a- uncorrected"|"3.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-C-19-07"|"27.895240001"|"-82.64198"|"1558G"|"E4C1971055S"|"Sample"|"10/15/2019 10:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6201973"|"Chlorophyll a- corrected"|"3.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-C-19-05"|"27.928190001"|"-82.64671"|"1558H"|"E3C1951149S"|"Sample"|"07/24/2019 11:49:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6030821"|"Chlorophyll a- uncorrected"|"9.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-C-19-05"|"27.928190001"|"-82.64671"|"1558H"|"E3C1951149S"|"Sample"|"07/24/2019 11:49:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6030536"|"Chlorophyll a- corrected"|"9.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-B-19-05"|"28.031170001"|"-82.68878"|"1558IA"|"E1B1950928S"|"Sample"|"08/13/2019 09:28:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6028145"|"Chlorophyll a- uncorrected"|"91.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-D-20-01"|"27.841769988"|"-82.5881"|"1558F"|"E5D2011204S"|"Sample"|"01/28/2020 12:04:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6471371"|"Chlorophyll a- uncorrected"|"1.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-B-19-05"|"28.031170001"|"-82.68878"|"1558IA"|"E1B1950928S"|"Sample"|"08/13/2019 09:28:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6030208"|"Chlorophyll a- corrected"|"86.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-D-20-01"|"27.841769988"|"-82.5881"|"1558F"|"E5D2011204S"|"Sample"|"01/28/2020 12:04:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6469585"|"Chlorophyll a- corrected"|"1.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-B-20-02"|"27.928559988"|"-82.69747"|"1558H"|"E2B2020959S"|"Sample"|"03/19/2020 09:59:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6471069"|"Chlorophyll a- uncorrected"|"5.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-B-20-02"|"27.928559988"|"-82.69747"|"1558H"|"E2B2020959S"|"Sample"|"03/19/2020 09:59:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6468500"|"Chlorophyll a- corrected"|"5.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-A-19-07"|"27.885890001"|"-82.5878"|"1558G"|"E4A1970943S"|"Sample"|"10/15/2019 09:43:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6198047"|"Chlorophyll a- uncorrected"|"4.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-A-19-07"|"27.885890001"|"-82.5878"|"1558G"|"E4A1970943S"|"Sample"|"10/15/2019 09:43:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6199389"|"Chlorophyll a- corrected"|"3.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-A-20-02"|"27.919179988"|"-82.64796"|"1558H"|"E3A2021326S"|"Sample"|"03/24/2020 13:26:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6467486"|"Chlorophyll a- uncorrected"|"2.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-A-20-02"|"27.919179988"|"-82.64796"|"1558H"|"E3A2021326S"|"Sample"|"03/24/2020 13:26:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6468838"|"Chlorophyll a- corrected"|"3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-20-02"|"28.001289988"|"-82.66617"|"1558I"|"E1A2021153S"|"Sample"|"03/19/2020 11:53:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6470355"|"Chlorophyll a- uncorrected"|"8.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-20-02"|"28.001289988"|"-82.66617"|"1558I"|"E1A2021153S"|"Sample"|"03/19/2020 11:53:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6469814"|"Chlorophyll a- corrected"|"7.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-A-19-08"|"27.882469988"|"-82.58578"|"1558G"|"E4A1981009S"|"Sample"|"12/09/2019 10:09:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6197384"|"Chlorophyll a- uncorrected"|"6.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-A-19-08"|"27.882469988"|"-82.58578"|"1558G"|"E4A1981009S"|"Sample"|"12/09/2019 10:09:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6198338"|"Chlorophyll a- corrected"|"5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-A-19-06"|"27.942940001"|"-82.71128"|"1558H"|"E2A1961443S"|"Sample"|"09/05/2019 14:43:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6031161"|"Chlorophyll a- corrected"|"16.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-A-19-06"|"27.942940001"|"-82.71128"|"1558H"|"E2A1961443S"|"Sample"|"09/05/2019 14:43:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6030096"|"Chlorophyll a- uncorrected"|"17.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-C-19-08"|"27.986949988"|"-82.67698"|"1558I"|"E1C1981327S"|"Sample"|"12/16/2019 13:27:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6201063"|"Chlorophyll a- corrected"|"3.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-C-19-08"|"27.986949988"|"-82.67698"|"1558I"|"E1C1981327S"|"Sample"|"12/16/2019 13:27:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6201646"|"Chlorophyll a- uncorrected"|"4.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-A-19-06"|"27.841330001"|"-82.59141"|"1558F"|"E5A1961220S"|"Sample"|"09/18/2019 12:20:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6027283"|"Chlorophyll a- corrected"|"12.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-A-19-06"|"27.841330001"|"-82.59141"|"1558F"|"E5A1961220S"|"Sample"|"09/18/2019 12:20:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6030236"|"Chlorophyll a- uncorrected"|"15.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-A-19-08"|"27.956429988"|"-82.69975"|"1558H"|"E2A1981138S"|"Sample"|"12/16/2019 11:38:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6199382"|"Chlorophyll a- uncorrected"|"7.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-A-19-08"|"27.956429988"|"-82.69975"|"1558H"|"E2A1981138S"|"Sample"|"12/16/2019 11:38:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6201327"|"Chlorophyll a- corrected"|"6.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-D-20-01"|"27.945099988"|"-82.68073"|"1558H"|"E3D2011414S"|"Sample"|"02/18/2020 14:14:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6468949"|"Chlorophyll a- corrected"|"7.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-D-20-02"|"27.956529988"|"-82.70478"|"1558H"|"E2D2020930S"|"Sample"|"03/19/2020 09:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6471106"|"Chlorophyll a- uncorrected"|"2.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-D-20-02"|"27.956529988"|"-82.70478"|"1558H"|"E2D2020930S"|"Sample"|"03/19/2020 09:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6470006"|"Chlorophyll a- corrected"|"2.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-C-19-07"|"27.921380001"|"-82.65947"|"1558H"|"E3C1971224S"|"Sample"|"10/15/2019 12:24:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6200276"|"Chlorophyll a- corrected"|"3.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-D-20-01"|"27.945099988"|"-82.68073"|"1558H"|"E3D2011414S"|"Sample"|"02/18/2020 14:14:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6467072"|"Chlorophyll a- uncorrected"|"7.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-C-19-07"|"27.921380001"|"-82.65947"|"1558H"|"E3C1971224S"|"Sample"|"10/15/2019 12:24:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6199457"|"Chlorophyll a- uncorrected"|"4.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-D-19-08"|"27.928659988"|"-82.69747"|"1558H"|"E2D1980957S"|"Sample"|"12/16/2019 09:57:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6200530"|"Chlorophyll a- uncorrected"|"5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E2-D-19-08"|"27.928659988"|"-82.69747"|"1558H"|"E2D1980957S"|"Sample"|"12/16/2019 09:57:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6199278"|"Chlorophyll a- corrected"|"4.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-C-20-01"|"28.028139988"|"-82.68209"|"1558IA"|"E1C2011019S"|"Sample"|"02/03/2020 10:19:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6467344"|"Chlorophyll a- uncorrected"|"8.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-C-20-01"|"28.028139988"|"-82.68209"|"1558IA"|"E1C2011019S"|"Sample"|"02/03/2020 10:19:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6470222"|"Chlorophyll a- corrected"|"7.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-B-19-08"|"27.970309988"|"-82.68641"|"1558I"|"E1B1981222S"|"Sample"|"12/16/2019 12:22:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6197918"|"Chlorophyll a- uncorrected"|"4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-19-06"|"27.977270001"|"-82.67122"|"1558I"|"E1A1961249S"|"Sample"|"09/05/2019 12:49:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6030362"|"Chlorophyll a- corrected"|"14"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-A-19-06"|"27.977270001"|"-82.67122"|"1558I"|"E1A1961249S"|"Sample"|"09/05/2019 12:49:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6030006"|"Chlorophyll a- uncorrected"|"14.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-B-19-08"|"27.970309988"|"-82.68641"|"1558I"|"E1B1981222S"|"Sample"|"12/16/2019 12:22:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"6200841"|"Chlorophyll a- corrected"|"3.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-C-18-01"|"27.896620001"|"-82.61643"|"1558G"|"E4C1811204S"|"Sample"|"02/05/2018 12:04:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"3355557"|"Chlorophyll a- corrected"|"3.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-C-18-01"|"27.926880001"|"-82.65844"|"1558H"|"E3C1811316S"|"Sample"|"02/05/2018 13:16:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"3353612"|"Chlorophyll a- corrected"|"1.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-B-18-01"|"27.919110001"|"-82.64223"|"1558H"|"E3B1811408S"|"Sample"|"02/05/2018 14:08:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"3353869"|"Chlorophyll a- corrected"|"2.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-A-18-01"|"27.909140001"|"-82.60879"|"1558G"|"E4A1811223S"|"Sample"|"02/05/2018 12:23:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"3354153"|"Chlorophyll a- corrected"|"1.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-A-18-01"|"27.925230001"|"-82.64482"|"1558H"|"E3A1811341S"|"Sample"|"02/05/2018 13:41:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"3354517"|"Chlorophyll a- corrected"|"1.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-D-18-01"|"27.914810001"|"-82.65687"|"1558H"|"E3D1811440S"|"Sample"|"02/05/2018 14:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"3355379"|"Chlorophyll a- corrected"|"4.9"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E4-B-18-01"|"27.920360001"|"-82.60646"|"1558G"|"E4B1811241S"|"Sample"|"02/05/2018 12:41:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"3353553"|"Chlorophyll a- corrected"|"3.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-D-18-05"|"27.860640001"|"-82.59206"|"1558F"|"E5D1851207S"|"Sample"|"08/13/2018 12:07:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4290276"|"Chlorophyll a- corrected"|"11.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-C-18-05"|"27.962340001"|"-82.67809"|"1558H"|"E3C1850910S"|"Sample"|"07/24/2018 09:10:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4294116"|"Chlorophyll a- corrected"|"25.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E1-C-18-05"|"27.989440001"|"-82.65451"|"1558I"|"E1C1851008S"|"Sample"|"08/15/2018 10:08:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4292194"|"Chlorophyll a- corrected"|"51.6"|""|"ug/L"|"0.5"|"0.5"|"!"|"Total"|"E54357"|"!=normal distribution potential outlier"|""
"21FLPDEM"|"E4-A-18-08"|"27.906840001"|"-82.62769"|"1558G"|"E4A1881104S"|"Sample"|"12/04/2018 11:04:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4275399"|"Chlorophyll a- corrected"|"5.5"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-A-18-05"|"27.900080001"|"-82.64131"|"1558H"|"E3A1851009S"|"Sample"|"07/24/2018 10:09:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4293717"|"Chlorophyll a- corrected"|"27.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-B-18-03"|"27.930960001"|"-82.65942"|"1558H"|"E3B1830924S"|"Sample"|"05/31/2018 09:24:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4292505"|"Chlorophyll a- corrected"|"13.7"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E3-B-18-06"|"27.946840001"|"-82.68575"|"1558H"|"E3B1860945S"|"Sample"|"09/10/2018 09:45:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4273773"|"Chlorophyll a- corrected"|"2.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"E5-C-18-06"|"27.852510001"|"-82.59484"|"1558F"|"E5C1861043S"|"Sample"|"09/17/2018 10:43:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4278426"|"Chlorophyll a- corrected"|"13.1"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
